—“ќ”Ќ –ќ”«;+7Ц916Ц707Ц27Ц49;ћосква, Ќагатинский 1-й проезд,†2 ст4Ѕ;stonerose.ru;stonerosemoscow@gmail.com
÷ветоћани€;+7Ц925Ц828Ц48Ц67;ѕодольск, ѕодольска€,†14;;
—алон цветов;;ћосква, Ќоваторов,†36 к1;;
 иоск по продаже цветов;;’имки, ёбилейный проспект,†3Ѕ киоск;;
ƒќћ –ќ«;+7 (495) 521Ц03Ц51, +7Ц926Ц330Ц98Ц99, +7Ц915Ц240Ц98Ц99, +7Ц925Ц864Ц94Ц00;“÷ ѕокровский,ѕавловский ѕосад, Ѕольша€ ѕокровска€,†14;дом-роз.рф;
“рейд-Ћ“ƒ, ќќќ;;пос.†¬нуково, ÷ентральна€,†вл86Ѕ киоск;;
ћагазин по продаже цветов;;ўЄлково, »нститутска€,†вл5;;
Liza Fleur;+7Ц925Ц280Ц11Ц20, +7 (499) 110Ц85Ц24;ћосква, ћаршала –ыбалко,†2 к6;lizafleur.ru;
ƒќћ –ќ«;+7 (495) 521Ц03Ц51, +7Ц926Ц330Ц98Ц99, +7Ц915Ц240Ц98Ц99, +7Ц925Ц061Ц04Ц53;“÷ 33ј, Ѕалашиха, —вердлова,†33а;дом-роз.рф;
ћагазин цветов;;’имки, Ѕутаково,†вл4в;;
Soul flower;+7Ц968Ц990Ц37Ц70, +7Ц968Ц028Ц00Ц76;ћосква, ¬оротынска€,†18;;
ƒиана;+7Ц916Ц634Ц45Ц00;„ехов, «емска€,†21;;
ћагазин по продаже цветов;;ƒолгопрудный, ЋихачЄвское шоссе,†8а;;
ћагазин цветов;;Ћыткарино, 7-й квартал,†2;;
ћагазин цветов;;рп.†Ѕольшие ¬€зЄмы, ћожайское шоссе,†7а;;
—алон цветов;;ѕодольск, ёбилейна€,†7;;
ћагазин цветов;;“÷ ќльга,«еленоград, «еленоград,†к1104;;
ћагазин цветов;;ћосква, √ероев ѕанфиловцев,†1 к1;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 518Ц14Ц71;ћосква, Ѕольшой јфанасьевский переулок,†36;www.moscvettorg.ru;info@moscvett.org
ћагазин цветов;;“÷ јреал,ћосква, јлтуфьевское шоссе,†86 к1;;
ћного цветов;+7Ц916Ц570Ц62Ц82; оломна,  ирова проспект,†15;;
ћагазин цветов;; расногорск, —ветла€,†3а вл3;;
ћагазин цветов;;ўербинка, —имферопольское шоссе,†8;;
ћагазин цветов;+7Ц915Ц113Ц32Ц22;ћосква,  аховка,†19;;
ћагазин цветов;+7Ц926Ц471Ц06Ц83;ћосква, Ѕескудниковский бульвар,†40 к1;;
÷веточный р€д;+7 (495) 782Ц58Ц58, +7 (495) 782Ц58Ц58;ћосква, —трастной бульвар,†6 ст1;www.tsvet-ryad.ru;
 иоск по продаже цветов;;ўербинка, —портивна€,†12а киоск;;
ћагазин цветов;;ћосква, √абричевского,†10 к1;;
ћагазин цветов;;–еутов, ёжна€,†2;;
ћагазин цветов;+7Ц966Ц316Ц87Ц37;“÷ ѕокров мост,ћосква, Ѕольша€ —емЄновска€,†28;экоцветы.рф;
ROZA DALI;+7 (4967) 55Ц65Ц06, +7Ц985Ц517Ц89Ц33;ƒ÷ ѕахра,ѕодольск, —оветска€ площадь,†3;rozadalimaster.ru;
ћагазин по продаже цветов;+7Ц985Ц779Ц04Ц40; расноармейск, »спытателей проспект,†9 ст1;;
–осцветторг;+7Ц916Ц525Ц72Ц75, +7Ц985Ц367Ц71Ц18;ћосква, ѕлещеева,†8;www.roscvettorg.ru;
ћного цветов;;ћосква, ’имкинский бульвар,†16 к1;;
—алон цветов;;ƒрезна,  оммунистическа€,†10Ѕ;;
÷веточный р€д;+7 (495) 782Ц58Ц58, +7 (495) 782Ц58Ц58;ћосква, Ћенинградский проспект,†74 к6;www.tsvet-ryad.ru;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 514Ц73Ц68;ћƒћ,ћосква,  омсомольский проспект,†28;www.moscvettorg.ru;info@moscvett.org
Ћили€;;д.†Ќова€, ÷ентральна€,†2в;;
Provance;+7Ц966Ц363Ц49Ц44, +7Ц968Ц537Ц00Ц55;ћосква, —ерги€ –адонежского,†27 ст1;buket-provans.ru;
ѕраздник цветов;+7Ц925Ц911Ц55Ц45;ћосква, ќреховый бульвар,†7 к1 ст2;;
ћаленька€ √олланди€;+7Ц903Ц554Ц53Ц55;ћосква, Ќедорубова,†10;;
ћагазин цветов;+7Ц926Ц283Ц93Ц46;ћосква, ЌовочерЄмушкинска€,†11 к2;;
ћагазин цветов;;д.†√рибки, Ћугова€,†1Ѕ;;
Dolce Fiore;+7Ц977Ц870Ц07Ц47;ћосква, јкадемика ѕилюгина,†18;df4you.ru;
ћагазин цветов;;ћосква, „ертановска€,†32 ст4;;
 амели€;;ƒолгопрудный, √оспитальна€,†вл1а;;
” “ать€ны;+7Ц968Ц902Ц55Ц06;рп.†ќкт€брьский, Ћенина,†54 ст1;;
÷веточный р€д;+7 (495) 782Ц58Ц58, +7 (495) 782Ц58Ц58;ћосква, ќсенний бульвар,†5 к1;www.tsvet-ryad.ru;
 иоск по продаже цветов;;пос.†–азвилка, –азвилка посЄлок,†вл3 киоск;;
√алере€ цветов;; оломна, јстахова,†25;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 532Ц49Ц62;ћосква,  раснопрудна€,†1;www.moscvettorg.ru;info@moscvett.org
ћагазин по продаже цветов;;ўЄлково, “алсинска€,†вл2;;
–оза & ћ€та;+7Ц916Ц152Ц00Ц07, +7Ц985Ц232Ц19Ц02, +7Ц916Ц412Ц75Ц07;Ѕ÷ Ёкоофис, ћосква, “верска€,†9 ст7;www.rosamint.ru;
÷веточна€ лавка;+7Ц926Ц431Ц21Ц51, +7Ц925Ц432Ц92Ц32, +7Ц925Ц200Ц08Ц40;“÷ «ареченский,рп.†«аречье, «аречна€,†2;;
ћагазин цветов;;рп.†—ел€тино,  лубна€,†55;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 514Ц32Ц47;ћосква, —партаковска€,†17;www.moscvettorg.ru;info@moscvett.org
ƒќћ –ќ«;+7 (495) 521Ц03Ц51, +7Ц926Ц330Ц98Ц99, +7Ц915Ц240Ц98Ц99, +7Ц925Ц826Ц80Ц45;Ёлектросталь, ѕобеды,†1;дом-роз.рф;
—офи€;+7 (495) 649Ц61Ц63;ћосква, ¬авилова,†81;;
ћагазин цветов;;Ѕалашиха, ÷ентральна€,†40в;;
Ќикќль Fleur;+7Ц965Ц339Ц77Ц99, +7Ц903Ц764Ц31Ц27;ћосква, ѕричальный проезд,†8 к1;www.nikolfleur.ru;
—алон цветов;+7Ц962Ц902Ц71Ц29;рп.†“омилино, ѕотехина,†5;;
÷веточный магазин;;ћосква, јнгелов переулок,†6;;
ѕ–ќ—“ќ÷¬≈“џ;+7 (495) 788Ц70Ц08, +7 (495) 909Ц99Ц64;“–÷ Ѕ”ћ, ћосква, ѕерерва,†43 к1;www.p100c.ru;
ћагазин цветов;;рп.† алининец,  алининец посЄлок,†ст1;;
јнастаси€;;„ехов, ƒружбы,†25;;
ћагазин цветов;+7Ц910Ц002Ц37Ц80;Ћыткарино, —оветска€,†6/14;;
÷веточный киоск;;«еленоград, —ередниковска€,†19 ст1 киоск;;
ћагазин цветов;;“÷ Ћиберти, ƒедовск, Ќогина,†4;;
ћагазин цветов;+7Ц926Ц144Ц64Ц68;ўербинка, ∆елезнодорожна€,†2а;;
ћагазин цветов и подарков;;ћосква, Ѕорисовские ѕруды,†25 к1;;
 иоск по продаже цветов;;ќдинцово, ћаршала Ѕирюзова,†28 к2 вл2 киоск;;
÷веточный магазин;;ќдинцово, ѕривокзальна€ площадь,†1ж;;
ћного цветов;;ћосква, «емл€ной ¬ал,†38-40/15 ст9;;
÷веты мира;+7 (495) 668Ц08Ц31;ћосква, Ћомоносовский проспект,†11/70;cvm24.ru;
ћагазин искусственных цветов;;ћосква, Ќаро-‘оминска€,†19 ст2;;
–осцветторг;+7Ц916Ц525Ц72Ц75, +7Ц916Ц197Ц82Ц82;ћосква, ѕол€рна€,†1;www.roscvettorg.ru;
ћагазин цветов;+7Ц926Ц477Ц35Ц69;ќдинцово, ¬окзальна€,†3Ѕ;;
÷веточный рай;+7Ц926Ц357Ц08Ц46;–аменское,  рымска€,†3;ram-flowers.ru;
ћагазин цветов;;ћосква,  аширское шоссе,†вл25Ѕ ст8;;
ћагазин цветов;;ћосква, ёбилейна€ (Ќогинск-9),†1а;;
ћагазин цветов;;”нивермаг ћосква,ћосква, Ћенинский проспект,†54;;
÷ветыш;+7 (495) 504Ц20Ц42, +7 (495) 968Ц44Ц72;д.†ћамоново,  олхозна€,†89а;www.rozbl.ru;info@rozbl.ru
ћосцветторг;8Ц800Ц550Ц43Ц21;“÷ ≈вро—тройƒом,рп.†Ќовоивановское, «ападна€,†33;www.moscvettorg.ru;info@moscvett.org
ћагазин цветов;;ћосква, Ѕутлерова,†24;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 748Ц93Ц32;ћосква, —ущЄвский ¬ал,†9 ст7;www.moscvettorg.ru;info@moscvett.org
ћагазин цветов;;ѕодольск,  ирова,†76Ѕ;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 532Ц63Ц86;ћосква,  иевска€,†1;www.moscvettorg.ru;info@moscvett.org
÷веточный магазин;;дп.†«агор€нский, ѕушкина,†1а;;
ƒќћ –ќ«;+7 (495) 521Ц03Ц51, +7Ц926Ц330Ц98Ц99, +7Ц915Ц240Ц98Ц99, +7Ц926Ц799Ц25Ц42;Ёлектросталь, ќкт€брьска€,†38;дом-роз.рф;
ћагазин цветов;;Ѕалашиха, √ранична€,†32;;
ћагазин цветов и сем€н;;“÷ ¬иктори€,ћосква, ёгорский проезд,†18а;;
÷веточный магазин;;“÷ ’оврино,ћосква, ѕетрозаводска€,†24Ѕ;;
ћагазин цветов;+7Ц968Ц721Ц24Ц41, +7Ц926Ц479Ц21Ц07;Ѕрайт, ћосква, ѕерерва,†45;;
Ќезабудка;;Ћобн€,  раснопол€нска€,†30а;;
Aleksa Flowers;+7Ц916Ц234Ц68Ц12;“  ‘ортуна,Ћюберцы, »нициативна€,†14 ст6;;
÷веты от ¬ероники;+7Ц915Ц335Ц75Ц18;ћосква,  расного ћа€ка,†4 к1;flowersfromveronika.ru;
ћагазин цветов;;рп.†—офрино, “ютчева,†17а;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 796Ц08Ц65;ћосква,  расного ћа€ка,†2;www.moscvettorg.ru;info@moscvett.org
÷веты;+7 (495) 665Ц76Ц75, +7Ц903Ц723Ц22Ц17;ћосква, ƒоброслободска€,†6 ст1;www.fantazy.ru;
÷веты мира;+7 (495) 668Ц08Ц31;ћосква, «ои и јлександра  осмодемь€нских,†7 к1;cvm24.ru;
ћагазин цветов;;"пос.†опытного хоз€йства ""≈рмолино"", ÷ентральна€,†вл3";;
ћагазин цветов;+7Ц926Ц383Ц51Ц25;Ћюберцы, ћира,†19;;
ћагазин цветов;;ѕавловский ѕосад, ѕривокзальна€,†20г;;
ѕ–ќ—“ќ÷¬≈“џ;+7 (495) 788Ц70Ц08;ћосква,  ожевническа€,†5 ст1;www.p100c.ru;
Cheap-Flowers;+7 (495) 104Ц43Ц76, 8Ц800Ц444Ц36Ц39;ћосква;cheap-flowers.ru;
ћагазин цветов;;пос.†ћонино, ћосковска€,†2Ѕ;;
 иоск по продаже цветов;;ћосква, Ѕолотниковска€,†21 ст1 киоск;;
ћагазин цветов;+7Ц926Ц589Ц91Ц64;ћосква, ”дальцова,†42;;
ѕривет, букет!;+7Ц925Ц901Ц70Ц77;ўЄлково, “алсинска€,†1а;;
ћагазин цветов;;ћосква, Ћюблинска€,†10д;;
ћагазин цветов;; оломна, √аврилова,†4/1;;
Florrus;8Ц800Ц770Ц75Ц90;ћосква, Ѕагратионовский проезд,†12;florrus.ru;
÷ветыш;+7 (495) 504Ц20Ц42, +7 (495) 799Ц02Ц38;ћосква, Ѕегова€,†7;www.rozbl.ru;info@rozbl.ru
÷веты мира;+7 (495) 668Ц08Ц31;ћосква, ѕол€рна€,†16 к1;cvm24.ru;
“рейд-Ћ“ƒ, ќќќ;;ѕодольск, ћраморна€,†2г киоск;;
÷веточный магазин;+7Ц903Ц612Ц45Ц39;∆уковский, ћосковска€ площадь,†1 ст3;;
ћагазин цветов;;Ёлектрогорск,  ржижановского,†16;;
ћагазин цветов;;≈горьевск, 1-й микрорайон,†9;;
Anna Mur;+7Ц916Ц701Ц01Ц62;ћосква;superbuketi.ru;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 642Ц57Ц31;ћосква, ѕривольна€,†65/32;www.moscvettorg.ru;info@moscvett.org
÷веточный магазин;;ћосква, Ѕр€нска€,†12;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 665Ц90Ц11;д.†∆уковка, ∆уковка д,†123Ѕ;www.moscvettorg.ru;info@moscvett.org
÷веточный салон;;ћосква, јкадемика  апицы,†34/121;;
ћного цветов;+7Ц905Ц733Ц92Ц49;ћосква, Ќародного ќполчени€,†44 к1;;
÷веточный магазин;;’имки, ћашинцева,†1;;
ћагазин цветов;+7Ц925Ц435Ц42Ц20;с.†јнискино, ÷ентральна€,†32;;
÷веточный магазин;;ћосква, ¬олоколамское шоссе,†13;;
ћагазин цветов;;Ѕалашиха, ÷ентральна€,†39/2;;
√ќ–ќƒ— »≈ ÷¬≈“џ;+7Ц916Ц699Ц47Ц38;Ѕалашиха, ѕролетарска€,†7;;
ћагазин цветов;;¬идное, √аевского,†2в;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 740Ц90Ц18;ћосква, ѕервомайска€,†74;www.moscvettorg.ru;info@moscvett.org
ћагазин цветов;;“÷ “ук-“ук, ћосква, ћитинска€,†51;;
ћагазин цветов;;ћосква,  л€зьминска€,†32;;
ћагазин цветов и подарков;;Ѕарклай ѕлаза, ћосква, Ѕаркла€,†6 ст5;;
ћагазин цветов;+7Ц929Ц924Ц68Ц79;пос.†ћарьино, ћарьино посЄлок,†5;;
—алон цветов;; расноармейск, —еверный микрорайон,†17;;
ћагазин цветов;+7Ц963Ц669Ц36Ц37;“÷ W,Ћюберцы, ќкт€брьский проспект,†146;;
ћагазин цветов;;–аменское, ќкт€брьска€,†1д;;
Favori Fleur;+7Ц967Ц082Ц31Ц12;ќдинцово, ћожайское шоссе,†36а;favorifleur.ru;
ћагазин цветов;;д.†ѕавловское, ѕавловское д,†10а;;
—туди€ флористики;+7Ц926Ц232Ц88Ц53;’имки, ћира проспект,†18/5;www.svadba-bukety.ru;
ƒќћ –ќ«;+7 (495) 521Ц03Ц51, +7Ц926Ц330Ц98Ц99, +7Ц915Ц240Ц98Ц99, +7Ц925Ц598Ц29Ц35;Ќогинск, ѕожарный переулок,†1;дом-роз.рф;
÷веточный магазин;;Ћикино-ƒулЄво,  алинина,†7;;
 иоск по продаже цветов;;јпрелевка, ѕаркова€,†1/1 киоск;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 642Ц54Ц89;ћосква, Ћермонтовский проспект,†6;www.moscvettorg.ru;info@moscvett.org
÷веты мира;+7 (495) 668Ц08Ц31;ћосква, ћаршала Ќовикова,†16;cvm24.ru;
ћагазин цветов;;с.†Ѕратовщина, Ѕратовщина с,†104а;;
ћагазин цветов;;ћосква, „ечЄрский проезд,†126;;
ћагазин цветов;;√остиница ’орошЄвска€,ћосква, Ќародного ќполчени€,†22 к1;;
÷веты мира;+7 (495) 668Ц08Ц31;ћосква, Ќалична€,†3;cvm24.ru;
Lilium-buket;+7Ц903Ц533Ц24Ц40;ћосква, „ерноморский бульвар,†10 к1;lilium-buket.ru;
ћагазин цветов;;рп.†Ѕыково, ќпаринска€,†2;;
÷веточный домик;;ћосква, Ѕольша€ ‘илЄвска€,†19/18 к1;;
–осцветторг;+7Ц916Ц525Ц72Ц75, +7Ц965Ц366Ц48Ц60;ћосква, ѕетрозаводска€,†12 к1;www.roscvettorg.ru;
ћагазин цветов;;пос.†–азвилка, –азвилка посЄлок,†вл29а;;
—алон цветов;;д.†ћисайлово, ѕервомайска€,†158а;;
÷веточный киоск;;ћосква, ѕартизанска€,†40а киоск;;
ќрхиде€, ќќќ;+7 (495) 508Ц26Ц39;“÷ „еремушки, ћосква, ѕрофсоюзна€,†56;;
ћагазин по продаже цветов;;ћосква, —аратовска€,†18/10;;
÷ентр развити€ бизнеса, ќќќ;+7 (495) 185Ц59Ц11;ћосква, ѕроектируемый 134-й проезд,†30;roserose.ru;
ћного цветов;;ћосква, Ћенинский проспект,†75;;
ѕрованс;+7Ц999Ц851Ц08Ц20;ўЄлково, ÷ентральна€,†71/1;;
ћагазин цветов;;ѕавловский ѕосад,  узьмина,†32 ст1;;
—туди€ флористики;;Ѕалашиха, ћосковский бульвар,†8 ст1;;
‘лора;;Ёлектрогорск, —оветска€ площадь,†1а ст2;;
ћагазин цветов;;ћосква, ѕетрозаводска€,†24а ст2;;
÷ветовик;+7 (495) 777Ц10Ц28;ћосква, –ождественска€,†31;moscow.cvetovik.com;info@cvetovik.com
“рейд-Ћ“ƒ, ќќќ;;ўЄлково,  омсомольска€,†3/1 киоск;;
—алон цветов;;’имки, Ќабережный проезд,†27;;
ћагазин цветов;;Ѕалашиха,  ерамическа€,†32/1;;
ћагазин цветов;;ћосква, Ѕерзарина,†12;;
ћагазин цветов;;ƒомодедово,  ирова,†5Ѕ;;
ћагазин цветов;;–еутов, √агарина,†16;;
—алон цветов;+7Ц915Ц329Ц96Ц68;ћосква, ќстровит€нова,†18;;
÷ветовик;+7 (495) 777Ц10Ц28;ќдинцово, ћаршала Ќеделина,†9;moscow.cvetovik.com;info@cvetovik.com
—алон цветов;;ќрехово-«уево, ѕривокзальна€ площадь,†5/1;;
ћосцветторг;8Ц800Ц550Ц43Ц21;“÷  лиффстор,ћосква, ƒмитри€ ƒонского бульвар,†8 к1;www.moscvettorg.ru;info@moscvett.org
Ќезабудка;+7Ц999Ц675Ц89Ц60;∆уковский, ћолодЄжна€,†22;;
÷веточный р€д;+7 (495) 782Ц58Ц58, +7 (495) 782Ц58Ц58;ћосква, ѕаркова€ 3-€,†4;www.tsvet-ryad.ru;
—алон цветов;+7 (495) 331Ц43Ц98;ћосква, —евастопольский проспект,†24 к1;;
÷веточный магазин;;ћосква, Ќовый јрбат,†15;;
÷веты мира;+7 (495) 668Ц08Ц31;ћосква, ћиклухо-ћакла€,†55;cvm24.ru;
For the People;+7Ц919Ц966Ц10Ц88;Ѕалашиха, √ероев проспект,†6;;
ћистер ‘лористер;+7Ц926Ц600Ц60Ц77;Ѕалашиха, ÷ентральна€,†40/1;mister-florister.ru;
Leto Flowers;+7 (495) 317Ц17Ц79, +7Ц905Ц553Ц67Ц36;ћосква, –ижска€ площадь,†9 ст3;letoflowers.ru;
—алон цветов;;Ѕронницы, ѕушкинска€,†1а ст3;;
Ќј’ќƒ ј;+7Ц903Ц140Ц31Ц20, +7Ц919Ц970Ц90Ц01;ƒолгопрудный, ћосковска€,†56 к3;;
 енгуру;+7Ц963Ц750Ц21Ц77, +7Ц967Ц081Ц99Ц66;“÷ јтлас,«еленоград, Ќовокрюковска€,†10;;
ћагазин цветов;;ћосква, Ќовокосинска€,†19;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 506Ц87Ц97;ћосква, Ќовослободска€,†14/19 ст8;www.moscvettorg.ru;info@moscvett.org
ћагазин цветов;+7Ц929Ц960Ц12Ц20;д.†ƒергаево, Ћенинска€ 1-€,†43а;;
Flowers-’имки;+7Ц926Ц280Ц56Ц32;’имки, ћолодЄжна€,†54;flowers-khimki.ru;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 664Ц34Ц13; расногорск, ѕодмосковный бульвар,†2;www.moscvettorg.ru;info@moscvett.org
”никальна€ керамика;;"пос.†опытного хоз€йства ""≈рмолино"", ÷ентральна€,†40 ст1";;
÷веточный магазин;;¬идное, «аводска€,†вл15а;;
ћагазин цветов;;–аменское, „угунова,†41;;
ћагазин цветов;;ћосква, јбрамцевска€,†30 ст6;;
ћагазин цветов;;ћосква,  л€зьминска€,†15;;
ћагазин цветов;;ћосква, Ќарвска€,†1а к1;;
ћного цветов;;ћосква, Ќижегородска€,†25;;
ћиллион роз;;ћосква,  арачаровска€ 2-€,†1 ст1;;
ћагазин цветов;;ћосква, “кацка€,†28;;
“рейд-Ћ“ƒ, ќќќ;;Ѕалашиха, ∆уковского проспект,†11а киоск;;
ћагазин цветов;+7Ц903Ц772Ц66Ц32;ћосква, ёжнобутовска€,†107;;
—туди€ цветов;+7Ц903Ц501Ц41Ц77;”нивермаг ƒобрынинский,ћосква,  оровий ¬ал,†1а ст1;;
ћагазин цветов;+7Ц916Ц513Ц88Ц79;д.†Ѕутово, Ѕутово парк жк,†18;;
ћагазин цветов;;рп.†—ел€тино, Ѕольнична€,†117Ѕ;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 589Ц47Ц06;Ѕ÷ ¬ернадский,ћосква, ¬ернадского проспект,†39;www.moscvettorg.ru;info@moscvett.org
ћагазин цветов;;’имки, Ћенинградское шоссе 23 км,†вл7Ѕ;;
ћагазин цветов;+7Ц903Ц242Ц97Ц55;ћосква, ћала€  алитниковска€,†5;;
÷веточный салон;+7Ц905Ц508Ц94Ц64, +7Ц909Ц913Ц00Ц30;ѕодольск,  расногвардейский бульвар,†29г;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 642Ц54Ц91;“÷  овчег, ћосква, ћитинска€,†36 к2;www.moscvettorg.ru;info@moscvett.org
Flowers-box;+7 (495) 107Ц79Ц70, +7Ц925Ц426Ц00Ц50;√лобус экстрим,ћосква, ўЄлковское шоссе,†3 ст1;Flowers-box.ru;
ћагазин цветов;;ћосква, ЅудЄнного проспект,†24 к1;;
÷веточный магазин;;ћосква, ќсенний бульвар,†8а;;
ћагазин цветов;;ћосква, ћожайское шоссе,†37;;
ћагазин цветов;+7Ц925Ц123Ц64Ц30;ћосква, Ћенинский проспект,†123;;
ћагазин цветов;+7Ц926Ц719Ц02Ц44;¬идное, ЅерЄзова€,†вл3а;;
Olysen;+7Ц926Ц656Ц23Ц40;ћосква, Ќикольска€,†4/5;olysen.ru;
ћагазин цветов;;ћосква, ёжнопортова€,†18;;
÷веточный магазин;;д.†„ириково ( раснопахорское поселение), „ириково д,†вл1а;;
–осцветторг;+7Ц916Ц525Ц72Ц75;ћосква, ¬ладимирска€ 1-€,†37/15;www.roscvettorg.ru;
 ондор, ќќќ;;ћосква, ћаршала –окоссовского бульвар,†6;;
÷веточный р€д;+7 (495) 782Ц58Ц58, +7 (495) 782Ц58Ц58;ћосква, ѕаркова€ 9-€,†15/68;www.tsvet-ryad.ru;
Ћили€;+7Ц916Ц115Ц88Ц88, +7Ц980Ц888Ц00Ц84;ћосковский, 1-й микрорайон,†27;;
—алон цветов;;Ёлектросталь, Ћенина проспект,†47 вл1;;
÷веточный магазин;;“   они јйленд,ћосква, ѕрофсоюзна€,†109 к2;;
ћагазин цветов;;д.†∆уковка, ∆уковка д,†57 ст1;;
јллочка;+7Ц925Ц195Ц61Ц02;»вантеевка, —туденческий проезд,†4;;
ћагазин цветов;;с.†÷арЄво, ÷арЄво с,†вл51;;
ћагазин цветов;;д.†¬€лки, ∆елезнодорожна€ 1-€,†30;;
Ќике, ќќќ;; уровское, ∆елезнодорожный посЄлок,†27;;
÷ветовик;+7 (495) 777Ц10Ц28, +7 (495) 777Ц10Ц28, +7Ц925Ц264Ц75Ц12;ћосква, јлтуфьевское шоссе,†86;moscow.cvetovik.com;info@cvetovik.com
»гра цветов;+7Ц925Ц206Ц51Ц35;»стра, –еволюции площадь,†6;;
÷ветыш;+7 (495) 504Ц20Ц42, +7 (495) 968Ц09Ц93;ћосква, ∆ивописна€,†30 к1;www.rozbl.ru;info@rozbl.ru
ћагазин цветов;;ћосква, Ѕрестска€ 2-€,†5;;
“рейд-Ћ“ƒ, ќќќ;;ѕушкино, ћосковский проспект,†56 ст2;;
ћагазин цветов;+7Ц968Ц808Ц61Ц96;ћосква, Ѕеловежска€,†17 к2;;
 иоск цветов;;Ѕронницы,  ирпичный проезд,†2 киоск;;
ћагазин цветов;+7Ц915Ц134Ц70Ц18;ћосква, Ѕескудниковский бульвар,†30 к3;;
—алон цветов;+7Ц965Ц258Ц78Ц88;ћосква, Ќовокосинска€,†19;;
ћосцветторг;8Ц800Ц550Ц43Ц21, +7 (495) 664Ц31Ц93;ћосква, Ѕауманска€,†33/2 ст8;www.moscvettorg.ru;info@moscvett.org
÷ветыш;+7 (495) 504Ц20Ц42, +7 (495) 968Ц91Ц14; расногорск, »льинское шоссе,†14 к1;www.rozbl.ru;info@rozbl.ru
÷веты мира;+7 (495) 668Ц08Ц31;ћосква, Ѕольша€ ѕироговска€,†53/55;cvm24.ru;
÷веточный рай;+7Ц926Ц357Ц08Ц46;–аменское, ѕриборостроителей,†1а;ram-flowers.ru;
ћагазин цветов;;ћосква, ’орошЄвское шоссе,†68;;
ћагазин цветов;;ћосква, Ѕольша€ —пасска€,†8 ст1а;;
ћагазин цветов;;ѕушкино, ћосковский проспект,†44;;
Rose De Provence;;д.†ƒурыкино, ƒурыкино д,†69а;;
÷веточный р€д;+7 (495) 782Ц58Ц58, +7 (495) 782Ц58Ц58;ћосква, —ходненска€,†37;www.tsvet-ryad.ru;
÷веточный р€д;+7 (495) 782Ц58Ц58, +7 (495) 782Ц58Ц58;ћосква, јкадемика янгел€,†2;www.tsvet-ryad.ru;
јнастаси€;;рп.†—офрино, “ютчева,†1а;;
ћагазин цветов;;рп.†»кша, Ўкольна€,†1;;
ƒќћ –ќ«;+7 (495) 521Ц03Ц51, +7Ц926Ц330Ц98Ц99, +7Ц915Ц240Ц98Ц99, +7Ц925Ц336Ц10Ц42;–аменское,  арла ћаркса,†4;дом-роз.рф;
÷веточный магазин;;∆уковский, ƒугина,†17 к3;;
ћагазин цветов;;Ѕ÷ √оловинские ѕруды,ћосква, ћихалковска€,†63Ѕ ст4;;
ћагазин цветов;;“÷ ќтдых,∆уковский, ћосковска€ площадь,†1;;
÷веточныйƒворик;+7 (495) 793Ц64Ц00, +7Ц925Ц151Ц10Ц09, +7Ц925Ц151Ц00Ц40, +7Ц925Ц151Ц00Ц30;’имки, Ќагорное шоссе,†2 к3;bloomyard.ru;
 иоск по продаже цветов;;„ехов, —тарое —имферопольское шоссе,†6 киоск;;
ћагазин цветов;;“÷ ёжный полюс,ћосква, ћедынска€,†7а ст1;;
ћега-÷вет;8Ц800Ц500Ц24Ц22;д.†ћамоново,  олхозна€,†110а;megacvet24.ru;
÷веточный магазин;+7Ц966Ц029Ц63Ц21;’имки, ћа€ковского,†14 ст1;;
÷веточный магазин;;пос.†Ѕарвиха, Ѕарвиха посЄлок,†вл19;;
ћагазин цветов;+7Ц968Ц386Ц94Ц80;Ћюберцы, ќкт€брьский проспект,†382 ст2;;
ћагазин цветов и подарочной упаковки;;ћосковский, —олнечна€,†3а ст1;;
ћагазин цветов;;ƒолгопрудный, ћосковска€,†52 ст1;;
ћагазин цветов и садово-огородного инвентар€;;’имки, ѕожарского,†12 ст2;;
Inbloom, House of Flowers;+7 (495) 740Ц08Ц05;ћосква, ћира проспект,†3 к1;;
÷веты мира;+7Ц967Ц131Ц40Ц79;ќружейный,ћосква, ќружейный переулок,†41;cveti-mira.ru;
ћагазин цветов;+7Ц926Ц464Ц74Ц22;Ћюберцы, ѕобратимов,†вл13;;
ћного цветов;;ћосква, Ќовочеркасский бульвар,†41 к4;;
