Эвольвента;+7–911–213–37–52;Санкт-Петербург, Емельянова, 10;;
Т-Строй;+7 (812) 996–16–00, +7–921–316–08–20;Санкт-Петербург, Львовская, 29;www.t-stroy.spb.ru;
Студия ремонта;+7 (812) 965–55–71;Санкт-Петербург, Набережная реки Смоленки, 3 к2;studia-remonta-spb.ru;
Вариант АйТи, ООО;+7 (812) 740–79–78;ДЦ Минерал,Санкт-Петербург, Минеральная, 13 лит А;www.varit.ru;
Ремонт Интел Строй;+7–962–683–50–22;Санкт-Петербург, Ленина проспект, 36;remont.78-home.ru;
ИЛРОС МОНТАЖ;+7 (812) 927–01–22;Санкт-Петербург, Химический переулок, 1 лит АВ;ilros.ru;
Гласс Систем;+7–911–017–33–39;Санкт-Петербург, Октябрьская набережная, 31;gekkon-spb.ru;
МонтажСервисСтрой, ООО;+7 (812) 520–09–56;Санкт-Петербург, Косыгина проспект, 25а;;
Ваш Ремонт;+7 (812) 363–05–09;Санкт-Петербург, Самойловой, 5;;
Белый Замок, ООО;+7 (812) 777–12–14;Санкт-Петербург, Королёва проспект, 7;www.wcastle.ru;
Reliance;+7–911–003–34–74;Санкт-Петербург, Планерная, 15;;
Норд-Декор;+7–911–182–64–71;Санкт-Петербург, Шаврова, 13 к1;www.nord-decor.ru;
СОФИТ СПб, ООО;+7 (812) 980–37–08, +7 (812) 425–61–35, +7 (812) 415–88–80;Санкт-Петербург, Энгельса проспект, 32;www.sofitspb.com;
Проф-Оснастка;+7–911–170–75–32, +7 (812) 649–01–74;Санкт-Петербург, Киевская, 4 к2;osnastka-pro.ru;
Краспан;+7 (812) 339–40–00;Бизнес-центр К-12,Санкт-Петербург, Таллинская, 7а;www.kraspan.ru;
Оргремстрой, ООО;+7 (812) 449–36–62;Санкт-Петербург, Сердобольская, 65 лит А;;
СК АДС, ООО;+7 (812) 339–40–39;Санкт-Петербург, Седова, 5;www.ads-stroy.com;
Ремонт в Питере;+7 (812) 983–66–40;Санкт-Петербург, Малая Конюшенная, 9;www.remont-v-pitere.ru;
Центр Плюс;+7 (812) 642–85–30;ТОЦ Стройдом,Санкт-Петербург, Комендантский проспект, 4 лит А;www.dizain-plus-remont.ru;
Континент Лимитед, ООО;+7–950–039–36–66, +7–981–874–65–35;Санкт-Петербург, Светлановский проспект, 73;;
Кабель Групп;+7–921–891–60–40;Санкт-Петербург, Малая Митрофаньевская, 18;kabel-group.ru;
Рост-Строй, ООО;+7–921–326–79–54, +7 (812) 648–45–21;Санкт-Петербург, Володарского, 26;www.stroydavay.ru;
101 Маляр;+7–900–633–68–03;Санкт-Петербург, Коломяжский проспект, 28 к2;pokleykaoboev.com;
Лидер, ООО;+7–921–904–24–51, +7–921–884–05–59;Санкт-Петербург, Космонавтов проспект, 47 к2;lider78.ru;
Ремонт Плюс, ООО;+7–900–633–34–43, +7 (812) 988–41–58;Санкт-Петербург, Маршала Новикова, 41 лит А;remont-pl.ru;
Ren Service;+7 (812) 959–72–77, +7 (812) 642–64–43;Санкт-Петербург, Науки проспект, 39;renservice.ru;
Коттедж-Центр СК;+7 (812) 959–33–41, +7 (812) 441–33–41, +7 (812) 441–32–37;БЦ KROL,Санкт-Петербург, Магнитогорская, 51 лит А;www.k-centr.ru;
Невский Маяк, ООО;+7 (812) 932–10–34;БЦ ТВ-Полис,Санкт-Петербург, Чапыгина, 6 лит П;;
ИРОН, ООО;+7 (812) 714–44–69, +7 (812) 714–53–22;Санкт-Петербург, Набережная канала Грибоедова, 109;ironcompany.ru;
Альп-Мастерская, ООО;+7 (812) 903–14–28, +7 (812) 418–25–07;Санкт-Петербург, Шкапина, 4;alpmasterspb.ru;
Супер Сервис, ООО;+7 (812) 956–64–67, +7 (812) 903–04–01, +7 (812) 955–22–97;Санкт-Петербург, Емельянова, 13;www.msc-spb.ru;
Служба частного ремонта квартир;+7–952–359–28–68;д. Старая, Верхняя, 5 к1;;
Инвестлом;+7–911–799–96–66;БЦ Цитадель,Санкт-Петербург, Краснопутиловская, 69;investlom.ru;
СтройUnix;+7 (812) 498–76–11, +7 (812) 237–08–37;Санкт-Петербург, Куйбышева, 30;stroyunix.ru;
Престиж-Декор, ООО;+7 (812) 95–062–95;Санкт-Петербург, Коллонтай, 18;www.prestige-decorspb.ru;
Невская перспектива, ООО;+7–911–288–80–30, +7–981–949–82–99;Санкт-Петербург, Салова, 57 к1;sknp.ru;
РосПрофРемонт;+7–921–595–77–66, +7 (812) 939–31–02;Санкт-Петербург, Школьная, 106;rosprofremont.ru;
РемХаус;+7 (812) 915–66–52;Санкт-Петербург, Приморский проспект, 6;www.remhouse.ru;
Банька;+7 (812) 998–00–51, +7–921–388–39–25;Гатчина, Старая дорога, 1а;www.stroimbani-spb.ru;
Левша, ООО;+7–911–210–73–19;пгт Имени Свердлова, Западный проезд, 2 к2;;
Контур, ООО;+7 (812) 986–99–83;Гатчина, Герцена, 26;kontur.spb.ru;
Премиум;+7 (812) 920–17–87, +7–911–920–17–87;Санкт-Петербург, Петербургское шоссе, 13 к1;;
RemLeo;+7–921–856–79–77, +7 (812) 954–84–78;Санкт-Петербург, Александровской Фермы проспект, 17;remleo.ru;
Невская история;+7 (812) 425–33–12, +7 (812) 425–33–73, +7 (812) 425–38–48;Санкт-Петербург, Космонавтов проспект, 61 к1;nevahistory.ru;
ГлавФасад;+7 (812) 244–41–20;Санкт-Петербург, Чернышевского проспект, 17;glav-balkon.ru;
НЭСТ;+7 (812) 324–54–17;Санкт-Петербург, Железноводская, 15;spb-nest.ru;
Архитектурные Технологии;+7 (812) 309–50–17;БЦ Avantage,Санкт-Петербург, Белоостровская, 17 к2;artechnologies.ru;
Ремстрой;+7 (81371) 3–12–69;Гатчина, 7 Армии, 10а;скремстрой.рф;
РЕМОТДЕЛМОНТАЖ, ООО;+7 (812) 950–98–48;Санкт-Петербург;romspb.ru;
ВестКомплект, ООО;+7 (812) 612–00–65, +7 (812) 612–00–62;Санкт-Петербург, Рабфаковский 1-й переулок, 3;vestkomplekt.ru;
Mason Build;+7–921–181–57–67;Санкт-Петербург, Берёзовая, 25;www.masonbuild.ru;
Газтепломонтаж;+7 (812) 963–87–39;Санкт-Петербург, Литейный проспект, 9;;
ЛАПИНХОНКА, ООО;+7 (812) 313–41–39;Санкт-Петербург, Лахтинский проспект, 119а;www.lapinhonka.ru;
Артихоум;+7–921–562–03–34, +7 (812) 900–31–42, +7–911–757–77–94;ТВК Интерио,Санкт-Петербург, Полевая Сабировская, 54 лит А;artihomegroup.ru;
Гильдия кровельщиков, ООО;+7 (812) 574–24–21;д. Заневка, Яблоновский переулок, 32;www.gk-sz.ru;
Мэр, ООО;+7 (812) 372–84–05;Санкт-Петербург, Юрия Гагарина проспект, 28 к1;;
ПСК-Проф;+7 (812) 445–26–06;Санкт-Петербург, Таллинская, 7 лит З;www.pskprof.com;
FIX Ремонт;+7–911–275–77–72, 8–800–333–99–79;Санкт-Петербург, Галерная, 55;fixremont.ru;
Мир кровли;+7–921–322–70–37;Санкт-Петербург;www.skmirkrovli.ru;
СТРОЙТЕК;+7 (812) 915–88–19, +7 (812) 438–55–25;Санкт-Петербург, Смольный проспект, 7;;
КТС, ООО;+7–921–889–20–80;Санкт-Петербург, Коломяжский проспект, 13 к29;ktsspb.ru;
АВ.М;+7 (812) 441–33–81, +7 (812) 441–33–45;БЦ KROL,Санкт-Петербург, Магнитогорская, 51 лит А;;
Алгаир, ООО;+7–921–343–12–34;БЦ ВБП-Центр,Санкт-Петербург, Чапаева, 3;algair.ru;
Петрокамень Мрамор Гранит;+7 (812) 382–76–98, +7–911–130–79–54;Санкт-Петербург, Типанова, 34;petrokamen.spb.ru;
Pft сервис;+7–962–684–22–80, +7 (812) 984–22–80, +7–905–222–30–80;Санкт-Петербург, Новоизмайловский проспект, 22 к2;pftservis.ru;
Мастерстрой;+7–911–922–45–39;Санкт-Петербург, Воронежская, 37;www.mastspb.ru;
Твой-ТереМ, ООО;+7–921–847–55–06, +7–921–950–45–30, +7 (812) 950–45–30;Санкт-Петербург, Выборгское шоссе, 212 ст26а;www.tvoy-terem.ru;
Фасадстрой;+7 (812) 320–29–34, +7 (812) 714–15–34;Санкт-Петербург, Рабочая, 3;;
Олимп;+7 (812) 980–07–38, +7–911–221–98–41;Санкт-Петербург, Большой Казачий переулок, 11;olimpn.ru;
ЛАСПИ;+7 (812) 365–21–53, +7 (812) 365–36–18;Санкт-Петербург, Ольги Берггольц, 9 к2;laspistone.ru;
Промальп технологии, ООО;+7 (812) 380–41–29;Санкт-Петербург, Московский проспект, 35;www.irope.ru;
Поляшов и компания;+7 (812) 423–03–13;Санкт-Петербург, Морская, 88;www.polyashovandco.ru;
Кровля-Строй, ООО;+7 (812) 642–07–64;Санкт-Петербург, Киришская, 2 лит А;krovlya-stroy.com;
EXCLUSIVE HOME;+7 (812) 409–91–16;БЦ Бекар,Санкт-Петербург, Большой Сампсониевский проспект, 61;www.luexp.ru;
Форт;+7 (812) 568–49–19;Санкт-Петербург, Бабушкина, 63;www.tsun-spb.ru;
Рост;+7 (812) 568–02–41;Санкт-Петербург, Цимбалина, 32;;
Петергофские Окна;+7 (812) 980–93–91, +7 (812) 643–36–41;Санкт-Петербург, Трудящихся бульвар, 18 к4 лит А;;
Окна в Дом;+7–960–232–10–21;Кировск, Партизанской славы бульвар, 3;oknadom.org;
БДСЗ, ООО;8–800–200–74–41, +7 (812) 702–74–41;Санкт-Петербург, Маршала Говорова, 39;www.bdsz.ru;
Ремонтная служба;+7–901–323–40–00, +7 (812) 642–29–03;ТОЦ Рубикон,Санкт-Петербург, Гражданский проспект, 119;spbrs.ru;
Капитал, ООО;+7–965–077–33–77, +7 (81370) 4–51–82, +7–961–610–17–17;ТЦ Котово Поле-2,Всеволожск, Александровская, 80;www.domstroy6.ru;
Винтер;+7 (812) 970–41–79, +7–921–750–09–34;БЦ Трио,Санкт-Петербург, Октябрьская набережная, 6 лит М;www.winterspb.ru;
Вертекс, ООО;+7 (812) 929–26–16, +7–921–904–29–49;Санкт-Петербург, Капитана Воронина, 8;спб-услуги.рф;
NevStroi;+7 (812) 956–83–15, +7 (812) 985–24–60, +7–965–088–88–99;Всеволожск, Колтушское шоссе, 25а;nevstroi.ru;
VekaTrade;+7 (812) 702–702–3;Санкт-Петербург, Богатырский проспект, 18;www.nevskieokna.ru;
Клин-Клининг, ООО;+7–981–741–87–10;Санкт-Петербург, Политехническая, 28;clean-cleaning.com;
Биал;+7–963–301–49–00;БЦ Вертикаль,Санкт-Петербург, Энгельса проспект, 30;;
Важный Дом, ООО;+7–960–256–44–89;Санкт-Петербург, Автовская, 17;www.vazhnyi-dom.ru;
Мир Моей Мечты;+7 (812) 980–23–36, +7–911–761–11–16;Гатчина, Урицкого, 8;ландшафтныйдизайнспб.рф;
РезМастер;+7 (812) 952–21–09;Санкт-Петербург, Московское шоссе, 13;almaznaja-rezka.ru;
АЛЬТЕКС;;Санкт-Петербург, Савушкина, 85а;;
Фореста Дизайн, ООО;+7 (812) 230–62–46, +7 (812) 924–77–30, +7–921–900–30–44;Санкт-Петербург, Лахтинская, 19;forestaspb.ru;
Обогрев кровли;+7 (812) 331–36–33, +7–911–930–72–02;Санкт-Петербург, Ворошилова, 6а;obogrevkrovli-spb.ru;
Интерьер-Строй;+7 (812) 332–89–13;ТК Ланской,Санкт-Петербург, Студенческая, 10;www.interiorstroy.ru;
Эверест, ООО;+7 (812) 948–04–33;Санкт-Петербург;;
Бригадир, ООО;+7 (812) 347–76–08;Санкт-Петербург, Северный проспект, 5 к3;brigadir.ru;
Кровельный мир;+7 (812) 575–83–86;Санкт-Петербург, Боровая, 40;km-spb.su;
Северные Фасады, ООО;+7 (812) 944–96–12, +7 (812) 493–43–21;Санкт-Петербург, Конногвардейский бульвар, 6;nf.spb.ru;
Реал ЭСТЕИТ;+7 (812) 988–65–00, +7 (812) 330–99–73, 8–800–200–99–73;Санкт-Петербург, Выборгское шоссе, 212 ст8;realzagdom.ru;
ИДЕАЛ КЛИНИНГ;+7 (812) 989–42–22;Санкт-Петербург, Дыбенко, 18 к1;cleaningideal.ru;
Ваши окна;+7 (812) 715–01–32;Санкт-Петербург, Будапештская, 17 к3;okno-vashe.ru;
ПетроЛом, ООО;+7 (812) 986–72–29;Санкт-Петербург, Прогонная, 5;petro-lom.ru;
Ремстрой;+7 (812) 922–44–04;Санкт-Петербург, Алтайская, 4;;
Строймомент, ООО;+7 (812) 640–93–44;Санкт-Петербург, Варшавская, 122;www.строймомент.рф;
Основ.А;+7–921–652–04–99;Максидом,Санкт-Петербург, Выборгское шоссе, 503 к2;osnov-a.ru;
Радуга, ООО;+7 (812) 904–40–28;Санкт-Петербург, Художников проспект, 19 к1;spbraduga.ru;
ГенСтройКомплект;+7–921–300–28–67;Санкт-Петербург, Нижняя дорога, 2;genstroyi.ru;
Vanna Project;+7 (812) 998–46–64;Санкт-Петербург, Кондратьевский проспект, 62 к1;www.vannaproject.ru;
Алтек;+7 (812) 313–21–87;Санкт-Петербург, Малая Митрофаньевская, 4;;
Правильный Выбор;+7–960–236–55–33, +7–905–288–11–53;Гатчина, Соборная, 10Б;oknag.ru;
Сантек;+7 (812) 453–04–87, +7 (812) 453–04–18;Санкт-Петербург, Славы проспект, 52 к1;;
Петербургская высотная компания;+7 (812) 248–88–09, +7–911–746–52–31;Санкт-Петербург, Набережная реки Фонтанки, 130а;promalp.name;
Сети, ООО;+7 (812) 224–06–06;Санкт-Петербург, Свердловская набережная, 64 лит А;;
СтройГрад;+7 (81361) 2–37–07, +7 (81361) 3–04–72;Тосно, Боярова, 3;www.stroy-grad.org;
Хендмэн;+7 (812) 989–39–40;Санкт-Петербург;remont-master-spb.ru;
Строительно-торговая Компания, ООО;+7 (812) 984–10–89;БЦ Охта-Хаус,Санкт-Петербург, Индустриальный проспект, 44 к2;rooftile-spb.ru;
PLANIUM;+7–965–000–88–40;Санкт-Петербург;planium.ru;
НОРДЭПОКС;+7 (812) 640–42–58;Санкт-Петербург, Ивана Фомина, 7 к3;www.nordepox.ru;
Для Вас;+7–962–719–30–13;Санкт-Петербург, Парашютная, 18;;
Строй Комфорт СПб;+7–921–753–02–97, +7 (812) 748–95–36;Санкт-Петербург, Бабушкина, 131 к2;;
СТУ 78, ООО;+7–962–684–01–17, +7 (812) 984–01–17;Санкт-Петербург, Революции шоссе, 69 лит В;сту78.рф;
Дедал, ООО;+7 (812) 983–93–93, +7 (812) 372–68–32;Санкт-Петербург, Социалистическая, 25;skdedal.com;
Артемида, ООО;+7 (812) 989–68–38, +7–905–264–51–41;Санкт-Петербург;remontvictor.ru;
Компания по предоставлению услуг промышленного альпинизма;+7–965–065–92–41;Санкт-Петербург, Новостроек, 16;alpinist-visotnik-verholaz.ru;
НеваСистемПлюс, ООО;+7 (812) 642–51–72;Санкт-Петербург;;
Кабель Групп;+7–921–891–60–40, +7–921–340–41–91, +7–921–597–57–67, +7–921–301–39–51;Санкт-Петербург, Шкапина, 52 лит В;kabel-group.ru;
Содружество СПб;+7 (812) 640–87–40, +7 (812) 498–70–08;Санкт-Петербург, Малый проспект П.С., 41;top78.ru;
Новые технологии, ООО;+7 (812) 291–42–48, +7–911–913–52–21;Санкт-Петербург;novteh.spb.ru;
Монтаж-Сервис;+7 (812) 986–17–97;Санкт-Петербург, Финляндская, 24 лит В;www.remont-nw.ru;
Технологии ремонта, ООО;+7 (812) 906–95–49;БЦ Пионер,Санкт-Петербург, Пионерская, 30;remont-spb.su;
КУЗОВОК;+7 (812) 950–45–06, +7–921–950–45–06, +7 (812) 985–99–84, +7–911–298–50–98, +7–931–538–78–68;пос. Мурино, Лесная, 3;кузовок78.рф;
Строй-Ландшафт, ООО;+7–921–355–85–08, +7 (812) 954–90–54, +7 (812) 433–39–43;Санкт-Петербург, Гостиная, 16а;;
Визапласт;+7 (812) 983–48–69;Санкт-Петербург, Конюшенная, 36;vizaplast.ru;
Replan Service;+7–921–447–69–94;Санкт-Петербург, Октябрьская набережная, 108;;
;;;;
Стам-Строй;+7 (812) 924–95–85;Санкт-Петербург, Красноармейская 6-я, 9;stam-stroy.ru;
Строй на Век, ООО;+7–981–870–00–79;Санкт-Петербург, Парковая, 6л;www.stroynavek.com;
Кровельный мир;+7 (812) 412–57–97, +7 (812) 412–09–84, +7 (812) 412–95–85, +7–981–800–98–88;Санкт-Петербург, Фаянсовая, 28;km-spb.su;
Феникс, ООО;+7–911–009–33–98, +7 (812) 929–11–02;Санкт-Петербург, Веры Слуцкой, 48;phoenix-company.ru;
Стандартстройплюс;+7–911–023–27–43;Отель Азимут,Санкт-Петербург, Лермонтовский проспект, 43/1;;
Студия комфорта;+7–911–200–48–50, +7–905–232–09–72;Санкт-Петербург, Трудящихся бульвар, 18 к4 лит А;remont78.pro;
АЛЬПЫ;+7–963–305–47–48;Санкт-Петербург, Большой проспект В.О., 92;alps-studio.com;
Ваш Прораб;+7 (812) 940–79–99;Санкт-Петербург, Чугунная, 14;prorab78.ru;
Ситируф;+7 (812) 933–53–16, +7 (812) 325–91–78;Санкт-Петербург, Бокситогорская, 9 лит Х;city-roof.ru;
Навигатор;+7 (812) 946–91–80;Санкт-Петербург, Набережная Обводного канала, 64;www.navigatorcorp.ru;
Полимертехнологии КС, ООО;8–800–775–60–59, +7 (812) 640–20–89, +7 (812) 318–52–08;Санкт-Петербург, Трефолева, 2 к10 лит М;www.polymerks.ru;
Главстройгранит, ООО;+7–965–006–65–56, +7 (812) 456–06–65;Санкт-Петербург, Краснопутиловская, 46 к2 лит А;glavstroygranit.ru;
А-групп, ООО;+7–921–904–74–72;Санкт-Петербург, Славянская, 3;;
ТеплоКомфорт;+7 (812) 980–83–07, +7 (812) 460–82–03, +7 (812) 906–90–92;Санкт-Петербург, Павловская, 1;teplocomfortspb.ru;
Везем груз;+7–921–588–49–90;БЦ Re-forma,Санкт-Петербург, Революции шоссе, 69;;
Кайлас, ООО;+7 (812) 970–78–31;Санкт-Петербург, Энергетиков проспект, 9 лит А;kaylasprom.ru;
Декор-Монтаж, ООО;+7–905–273–32–05;ТК Ланской,Санкт-Петербург, Студенческая, 10;karnizz.ru;
Zebra ремонт;+7–911–773–22–59, +7–911–902–17–08;Санкт-Петербург, Лёни Голикова, 35;zebrarem.ru;
Тёплая Компания, ООО;+7 (812) 920–10–19, +7 (812) 912–70–17;Санкт-Петербург, Выборгское шоссе, 449;teplopiter.ru;
СМИС, ООО;+7 (81371) 9–83–60;Гатчина, Горького, 26;;
Балтийский Стиль, ООО;+7 (812) 640–09–44;БЦ Инком,Санкт-Петербург, Лисичанская, 6;www.bsrem.ru;
Alprus;+7–952–280–99–99;Санкт-Петербург, Новоколомяжский проспект, 4 к1;www.alprus.ru;
Ремонт ин СПб;+7 (812) 994–70–21, +7 (812) 994–70–20;Санкт-Петербург, Большая Пушкарская, 34;;
РОМП, ООО;+7 (812) 932–86–42, +7–921–362–57–04;Санкт-Петербург, Выборгское шоссе, 212 лит В;rompspb.ru;
Экстра-Ком, ООО;+7 (81370) 2–32–71, +7 (812) 983–10–86, +7 (812) 993–45–50, +7–921–993–45–50;Всеволожск, Ленинградская, 25;www.extra-com.ru;
RoofStore;+7 (812) 448–78–75;Санкт-Петербург, Антонова-Овсеенко, 5 к1;www.roofstore.ru;
Дом-Мастер;+7 (812) 702–76–88, +7 (812) 702–88–18;ТК Ока,Санкт-Петербург, Тверская, 36 к3;www.dm-spb.ru;
Альдера, ООО;+7 (812) 955–63–54, +7 (812) 964–92–30;ТК Торговый город,Санкт-Петербург, Будапештская, 11 лит А;;
Астрой, ООО;+7 (812) 952–69–16, +7–962–717–90–46;Санкт-Петербург, Лесной проспект, 20 к5;www.astroi.info;
Вертикаль, ООО;+7–967–347–21–37;Санкт-Петербург, Бармалеева, 22;;
ХОЛДИНГ ГРУПП, ООО;+7–952–287–97–74;Санкт-Петербург;remont-saint-petersburg.ru;
Уютный дом;+7 (812) 970–45–30, +7 (812) 716–49–15;Санкт-Петербург, Александровская, 28;www.potolock.spb.ru;
Центр Экология, ООО;+7 (812) 361–00–56;Санкт-Петербург;remont-kwartirr.ru;
Аспект, ООО;+7 (812) 331–03–68;Санкт-Петербург, Коммуны, 67;aaspekt.ru;
ПромМонтаж, ООО;+7–921–756–21–85;Санкт-Петербург, Коммуны, 67в;;
Стройдизайн;+7–981–875–48–43, +7 (81371) 4–00–44;Гатчина, Соборная, 17а;стройдизайн47.рф;
ИРТ-Северо-Запад, ООО;+7 (812) 241–15–99;Санкт-Петербург, Химический переулок, 1 лит БЕ;ist-spb.ru;
Грандстрой, ООО;+7–911–243–57–25, +7 (812) 981–83–00;Всеволожск, Центральная (Южный), 8;грандстройспб.рф;
Быстрый Мастер Групп, ООО;+7–905–202–93–33;Санкт-Петербург, Конституции площадь, 1;bmgelectrics.ru;
Комфорт Строй-Сервис;+7–921–972–41–86, +7 (812) 995–97–06;Санкт-Петербург, Академика Харитона, 7 лит А;www.komfortcc.narod.ru;
Строитель-Гарант;+7 (81361) 2–21–08;Тосно, Советская, 9;;
АВИДЕК Система;+7 (812) 945–49–91, +7 (812) 448–19–98;Санкт-Петербург, Александра Матросова, 4 к2 лит Д;master-fibre.ru;
ЭВЕРЕСТ, ООО;+7 (812) 740–74–68;Санкт-Петербург, Тореза проспект, 102 к4;;
Кабель Групп;+7–921–891–60–40;Санкт-Петербург, Маршала Блюхера проспект, 4 к9;kabel-group.ru;
Геопласт, ООО;+7–921–938–76–99;Санкт-Петербург, Газовая, 10;geoplaststroi.ru;
АНФАС, ООО;+7–911–924–14–29, +7–951–650–82–50;Санкт-Петербург, Невский проспект, 132;www.valka-lesa.ru;
Интегратор, ООО;+7 (812) 313–59–52, +7 (812) 313–59–48, +7–911–111–35–13;Санкт-Петербург, Латышских Стрелков, 19;integrator-spb.ru;
Строй Монтаж Сервис;+7 (812) 986–85–75;БЦ Северина,Санкт-Петербург, Финляндская, 24 лит Б;www.montag-servis.ru;
Развитие Строительства;+7 (812) 984–26–22;Санкт-Петербург, Уманский переулок, 71;raz-stroy.ru;
ТСК Троя;+7 (812) 985–41–23, +7–911–989–28–88;Санкт-Петербург, Кубинская, 87/1;;
РосСтройАльянс, ООО;+7 (812) 929–88–30, +7 (812) 777–01–98, +7 (812) 377–58–29;Санкт-Петербург, Народного Ополчения проспект, 22 к9;www.tsk-rsa.ru;
Проф-Строй;+7 (812) 445–26–58;Бизнес-центр К-12,Санкт-Петербург, Таллинская, 7а;;
Платформа дома, ООО;+7 (812) 985–75–02;Максидом,Санкт-Петербург, Дунайский проспект, 64;oblitsovka-fasadov.ru;
Мастер на дом;+7 (812) 646–50–40, +7–911–099–70–99;Санкт-Петербург, Невский проспект, 24;masternadom.ru.com;
Удачный ремонт;+7 (812) 935–26–95;ТОЦ Miller Center,Санкт-Петербург, Испытателей проспект, 30;udremont.ru;
ПАСтрой, ООО;+7–950–003–73–67;Санкт-Петербург, Кингисеппское шоссе, 55;;
Идеал Строй;+7–931–225–07–01;Санкт-Петербург, Кантемировская, 39;;
Лесавик, ООО;+7–953–377–97–28;пос. Ковалёво, Поперечная, 41а;;
Северо-Запад, ООО;+7 (812) 952–77–58;Санкт-Петербург, Ленина проспект, 77;sevzap03.ru;
СТРОЙПРОЕКТ, ООО;+7 (812) 424–17–24, +7 (812) 424–16–24;Санкт-Петербург, Мурзинская, 11;ooostroyproekt.ru;
Ремонтная аварийная служба;+7 (812) 458–09–57;БЦ НИИТМАШ,Санкт-Петербург, Караванная, 1;;
ДВЕРЬСТРОЙМОНТАЖ;+7–911–288–87–77, +7 (812) 923–28–28;ТЦ Централ,Санкт-Петербург, Мебельная, 2а;;
Free-Alp;+7 (812) 929–60–96, +7–911–215–10–66;Санкт-Петербург, Оптиков, 45 к2;www.free-alp.ru;
Экострой 47 Гатчина;+7–931–530–91–31, +7–931–316–93–47, +7–911–129–60–36;Гатчина, Железнодорожная, 47Б;экострой47.рф;
Атлант;+7 (812) 758–47–95;Санкт-Петербург, Стачек проспект, 170;;
Клуб Талантливых Строителей;+7 (812) 400–44–04, +7 (812) 400–44–75;д. Касимово, Офицерская (Вартемяги парк кп), 9;www.ktspiter.ru;
МПК, ООО;+7 (812) 575–29–92, +7 (812) 575–44–16, +7–901–315–13–03;Санкт-Петербург, Лермонтовский проспект, 54;;
Авто Л.С., ООО;+7 (812) 438–32–71;Санкт-Петербург, На Турухтанные Острова дорога, 12;;
Шпаклевкин;+7 (812) 408–54–57;Санкт-Петербург, Заводской проспект, 56;шпаклевкин.рф;
НеваГлавСтрой;+7 (812) 701–00–19;Санкт-Петербург, Кирочная, 9;nevaglavstroy.ru;
Скормакс;+7 (812) 954–78–66, +7–911–243–84–01;ТЦ Звенигородский,Санкт-Петербург, Звенигородская, 1 к2;scormax.ru;
Kir Limited;+7–901–372–02–12, +7–911–002–72–72;Санкт-Петербург;kirlimited.ru;
Цеппелин;+7–952–098–48–77;Санкт-Петербург, Серебристый бульвар, 22 к1;;
Время ремонта;+7 (812) 984–19–85, +7–950–036–19–47;Санкт-Петербург, Можайская, 2;repairtime.ru;
Наши люки;+7 (812) 244–40–44, +7–911–770–40–44;Санкт-Петербург, Аэродромная, 6;www.nashiluki.ru;
Доминанта;+7 (812) 957–47–24;Санкт-Петербург, Лиговский проспект, 56г;www.dominantaspb.ru;
Мастеркоф, ООО;+7 (812) 906–03–92;Санкт-Петербург, Розенштейна, 21;mk-spb.ru;
Эффект Сервис;+7 (812) 982–60–03;Санкт-Петербург, Гжатская, 4;эффектсервис.рф;
Живой дом;+7 (812) 959–07–03;д. Старая, Старая, 24а;lhspb.ru;
Тарус;+7 (812) 640–66–02, +7 (812) 640–66–54;Санкт-Петербург;tarusgroup.ru;
AMJ GROUP;+7 (812) 604–02–29, +7–965–775–55–60;Санкт-Петербург, Итальянская, 3;www.amj-group.ru;
СМК Гиперион;+7–964–387–58–51;Санкт-Петербург, Союза Печатников, 10;;
Голден Строй;+7 (812) 385–54–47;Санкт-Петербург, Ветеранов проспект, 46;www.golden-stroy.com;
Мой Мастер;+7 (812) 648–88–27, +7 (812) 627–65–27;Санкт-Петербург, Большой Сампсониевский проспект, 68 лит Т;www.mymas.ru;
РСУ Адмиралтейского района;+7 (812) 713–08–09;Санкт-Петербург, Набережная Обводного канала, 139;;
РемЭлит;+7–904–552–22–20;пос. Тельмана, Октябрьская, 5;remont-kvartir-kolpino.ru;
Секторчистоты;+7–911–177–54–57;Санкт-Петербург, Набережная Обводного канала, 181;секторчистоты.рф;
ЗамРемСтрой;+7–921–388–99–09;Санкт-Петербург, Беловой, 4;podremstroy.ucoz.ru;
Сантехническая служба заказчика;+7 (812) 951–52–36, +7–921–961–48–72, +7–921–961–48–73, +7–950–227–24–42, +7 (81361) 3–40–50;Тосно, Ленина проспект, 60;сантехника-питер.рф;
Samoswalov;+7 (812) 947–47–86, +7–921–369–58–25;д. Разметелево, Разметелево, 9;samoswalov.net;
Арт-Проект, ООО;+7 (812) 989–66–55;Сертолово, Восточно-Выборгское шоссе, 21;art-proekt.su;
Уют-Строй;+7 (812) 983–56–73;Санкт-Петербург, 15-я линия В.О., 58;;
Remontlife;+7–921–380–17–48;Санкт-Петербург, Тверская, 16;remontlife.su;
Перспектива;+7 (812) 316–00–12, +7 (812) 316–00–52;Санкт-Петербург, Рыбинская, 3;www.psk-perspektiva.ru;
РСК 8, ООО;+7 (812) 908–26–08;Санкт-Петербург, Московский проспект, 167;рск8.рф;
Альпми, ООО;+7 (812) 385–55–20;Санкт-Петербург, Муринский 2-й проспект, 34 к1;www.alpme.ru;
Полимер бетон, ООО;+7 (812) 309–28–62, +7 (812) 344–60–85;Санкт-Петербург, Промышленная, 13;polimer-beton.ru;
Эверест;+7 (812) 935–89–84;Санкт-Петербург, Маршала Новикова, 28 лит Е;;
